id,song_name,artist,pic_url,preview_url,decade,release_year
48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,https://i.scdn.co/image/ab67616d0000b2731b3c09cb3ec9f618664f2622,https://p.scdn.co/mp3-preview/246e9dc1fb2676bdacceaa564e46967ed000afef?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1962
6pxWv6GV35VGmcPf5dh6CH,Proud Mary,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2731afccd261170f1d8f3cadb3d,,1960,1969
3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer - 2006 Remaster,The Monkees,https://i.scdn.co/image/ab67616d0000b273360a1ae790aa71a0aac4983e,https://p.scdn.co/mp3-preview/c87a45f50a2a2a771aa100dbe15be234bd9b560d?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1967
1OppEieGNdItZbE14gLBEv,You Can't Hurry Love,The Supremes,https://i.scdn.co/image/ab67616d0000b273a16ea5e673cc4c6e8f91d5ca,,1960,1966
4feXcsElKIVsGwkbnTHAfV,Somethin' Stupid,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b2733e2331ff09f59ea3c87fe5d6,,1960,1967
3TlIt0ReIxPsVZcOEivT5U,It's Not Unusual,Tom Jones,https://i.scdn.co/image/ab67616d0000b27337c9e9907888dea39387df7c,,1960,1965
1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,https://i.scdn.co/image/ab67616d0000b27344934a06d21864415376f5f2,,1960,1968
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273dbeec63ad914c973e75c24df,,1960,1963
4kP69y3GKHi9tXckfgp4bK,For Once In My Life,Stevie Wonder,https://i.scdn.co/image/ab67616d0000b273cab4dfee401a04dacfa11784,,1960,1968
2gE95JskwQ1pCACTpGe1Db,Down On The Corner,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2739f39192f9f8ca1c90847b3e5,,1960,1969
1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,Etta James,https://i.scdn.co/image/ab67616d0000b2737649604d1b27be1c78c466e9,,1960,1968
1tqT6DhmsrtQgyCKUwotiw,I Heard It Through The Grapevine,Marvin Gaye,https://i.scdn.co/image/ab67616d0000b273aff6573c5110e0732fbab3d8,,1960,1968
0bfvHnWWOeU1U5XeKyVLbW,Can't Take My Eyes off You,Frankie Valli,https://i.scdn.co/image/ab67616d0000b273328ba1034774366865d78ac1,https://p.scdn.co/mp3-preview/203b8db25a4ab9ca62e5ca1626c39d9f09802ea6?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1967
6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1,https://p.scdn.co/mp3-preview/af8cb2c28e8a897cec1f7c9831abcfe0fc431b9a?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1967
5y788ya4NvwhBznoDIcXwK,The Sound of Silence - Acoustic Version,Simon & Garfunkel,https://i.scdn.co/image/ab67616d0000b2733b50c381e5f477c3cd066286,https://p.scdn.co/mp3-preview/ce31ae784cc3a4a3958a6ae24e5a9d6d664b8508?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1964
4QxDOjgpYtQDxxbWPuEJOy,L-O-V-E,Nat King Cole,https://i.scdn.co/image/ab67616d0000b2738daeb3002870ebba8e8d1387,,1960,1965
3spdoTYpuCpmq19tuD0bOe,My Way,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b27380aa6a82fce614eea8357253,,1960,1969
11DjZQEZ69EXLo77HVj6yW,Green River,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2733efcd243aaa5638f55318f91,,1960,1969
6FT83pFXKhDlXDsNJFAHWz,You Never Can Tell,Chuck Berry,https://i.scdn.co/image/ab67616d0000b273e226488b7af9f296c95be551,,1960,1964
29SyMC0plk6qw8NMF7lfRL,You Really Got Me,The Kinks,https://i.scdn.co/image/ab67616d0000b273718bbc2828082b2f45c12dbe,https://p.scdn.co/mp3-preview/90d7020090f2cdd8ca726ec906d8c2092cef9eca?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1964
0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A. - Remastered 2001,The Beach Boys,https://i.scdn.co/image/ab67616d0000b2737cb33b8fab5302942e6a78fb,,1960,1963
5b7OgznPJJr1vHNYGyvxau,Fly Me To The Moon (In Other Words),Frank Sinatra,https://i.scdn.co/image/ab67616d0000b273cb81eb3c1238c60f2bbfd3b5,,1960,1962
1Eolhana7nKHYpcYpdVcT5,Little Wing,Jimi Hendrix,https://i.scdn.co/image/ab67616d0000b27319dcd95d28b63d10164327f2,https://p.scdn.co/mp3-preview/48aa97d5b07d401bc8e2bc11acdb82c54cb6c374?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1967
0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered 2000,The Band,https://i.scdn.co/image/ab67616d0000b27320bbceac6950d3fe13fa13c3,,1960,1968
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals,https://i.scdn.co/image/ab67616d0000b2733c534611bd3658006378a2d7,,1960,1964
72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,David Bowie,https://i.scdn.co/image/ab67616d0000b2733395f3e809dfbc2b1101d464,https://p.scdn.co/mp3-preview/9240f576fa464f8e3fe38f1c83fd23cd4e516638?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1969
6hleUCx3E4gB2urwRvx1QT,Time of the Season - Mono Version,The Zombies,https://i.scdn.co/image/ab67616d0000b2738b9b76a1f9a06cebe9c81b3c,https://p.scdn.co/mp3-preview/84a323412a813523ba15a42db2cbca8ccd3a38f0?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1968
6PgVDY8GTkxF3GmhVGPzoB,"Hold On, I'm Comin'",Sam & Dave,https://i.scdn.co/image/ab67616d0000b27319b9fae8d9f602068a5a5557,https://p.scdn.co/mp3-preview/6a0de247dff708131154ceca48a5a99061869f12?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1966
0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,Led Zeppelin,https://i.scdn.co/image/ab67616d0000b2736f2f499c1df1f210c9b34b32,https://p.scdn.co/mp3-preview/499f6278a140080d3218c448448d0eb149eb65b7?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1969
5haXbSJqjjM0TCJ5XkfEaC,I Got You (I Feel Good),James Brown & The Famous Flames,https://i.scdn.co/image/ab67616d0000b273c813101657895c26f990b719,,1960,1966
0xxZY5C9xxij3D1HkzbnfC,Monster Mash,"Bobby ""Boris"" Pickett",https://i.scdn.co/image/ab67616d0000b273edf6710f9c0cd81e37fcaf3d,,1960,1962
6YffUZJ2R06kyxyK6onezL,Ring of Fire,Johnny Cash,https://i.scdn.co/image/ab67616d0000b273dfe4bfe695c4192e547e72c7,https://p.scdn.co/mp3-preview/382c983e90ad3f326539e1330f2195dba9c9b169?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1963
0wJoRiX5K5BxlqZTolB2LD,Purple Haze,Jimi Hendrix,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://p.scdn.co/mp3-preview/6e9c88e26bb556ad9329c456318b3d1e4eac4542?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1967
4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,Jefferson Airplane,https://i.scdn.co/image/ab67616d0000b2732dac7a01676ddb36c1d0ec05,https://p.scdn.co/mp3-preview/f39a05b57be781d6f8fe5aaf2c1fa5de56ce45e6?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1967
6MTd61g9zq6CB1FnJydjEb,Sugar Sugar,The Archies,https://i.scdn.co/image/ab67616d0000b273fbc98da6995bb0a504ed363d,https://p.scdn.co/mp3-preview/0eb5fcb87ea56e0335c4ccec63d2e4a01dd80b8a?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1969
1WN4uNclrDuczTO3bCr8s1,Be My Baby,The Ronettes,https://i.scdn.co/image/ab67616d0000b273b298efc29df3b69ec3f0d675,https://p.scdn.co/mp3-preview/13875e8cb6581795cd38c8f8b4e9899268335ee8?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1964
74VR3AkGPhbYXnxcOYa16x,Strangers In The Night,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b27350bb7ca1fe7e98df87ce41d9,,1960,1966
6RJK553YhstRzyKA4mug09,The Letter,The Box Tops,https://i.scdn.co/image/ab67616d0000b2735f4604aff952dc7b0a8e511e,https://p.scdn.co/mp3-preview/44939f2cbd7bd56f11ab82d22ec6cf560654e28d?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1967
76TZCvJ8GitQ2FA1q5dKu0,The Boxer,Simon & Garfunkel,https://i.scdn.co/image/ab67616d0000b273ba7fe7dd76cd4307e57dd75f,https://p.scdn.co/mp3-preview/95d3a800fa9692db9ba37846b74d4b3fe113acfe?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1970
7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273e3e3b64cea45265469d4cafa,,1960,1965
5uvosCdMlFdTXhoazkTI5R,Light My Fire,The Doors,https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1,https://p.scdn.co/mp3-preview/93ada68507ef1a45fd47f8575cbecc657afd8fff?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1967
3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,Led Zeppelin,https://i.scdn.co/image/ab67616d0000b273fc4f17340773c6c3579fea0d,https://p.scdn.co/mp3-preview/e734d4e4f125ff5fbe7d69faa7d505dc744fb7bb?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1969
0zGLlXbHlrAyBN1x6sY0rb,A Sunday Kind Of Love,Etta James,https://i.scdn.co/image/ab67616d0000b273b2229a8fdf377abaf3652624,,1960,1960
3Xls4cNOwy01dtrNXb1inG,White Room,Cream,https://i.scdn.co/image/ab67616d0000b2735c7731f5acdcb2d02d78b7ee,,1960,1968
2HoqbEOXgbDSLZ5XCePEXt,Hit the Road Jack,Ray Charles,https://i.scdn.co/image/ab67616d0000b273afb055fcddab0300b316b54a,https://p.scdn.co/mp3-preview/9ab84ea0b0a8813db8b9220420ae7079dc490ff8?cid=f4f54a850da14f27a6e2b44603fe8013,1960,2021
4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,Jefferson Airplane,https://i.scdn.co/image/ab67616d0000b2732dac7a01676ddb36c1d0ec05,https://p.scdn.co/mp3-preview/19c01e1fdf45dd0a1e47051dd2e449de658a991c?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1967
0mbS3VwRbO6HVBMPXnzOGA,To Love Somebody,Bee Gees,https://i.scdn.co/image/ab67616d0000b273b99aba76485e5c02fa48f3db,,1960,1967
4c4jJJoaiY21t2TyRZgdWS,Magic Carpet Ride,Steppenwolf,https://i.scdn.co/image/ab67616d0000b273626d1849afa1bc27a8743dfe,,1960,1968
5uES1C2NgkdrNHiCwf9jRr,Baby Love,The Supremes,https://i.scdn.co/image/ab67616d0000b273d5ea1215e77c3f7a7c716370,,1960,1964
0NWPxcsf5vdjdiFUI8NgkP,Hey Joe,Jimi Hendrix,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,https://p.scdn.co/mp3-preview/513fb471097b3e1c3033be20b1db1661968855d4?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1967
1udKn1oNKYQSQ9OmiIWCMu,Do You Believe in Magic?,The Lovin' Spoonful,https://i.scdn.co/image/ab67616d0000b2730b6b12fd915f73fce8082de3,https://p.scdn.co/mp3-preview/73fc153079cd3b54d4e057ece1a72f5aeccbdbeb?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1965
5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,https://i.scdn.co/image/ab67616d0000b2739e5af96086574b76499dcf70,https://p.scdn.co/mp3-preview/e573a3589eaf7c2ef35ec7480dc13868d6d1c318?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1968
7uEcCGtM1FBBGIhPozhJjv,Daydream Believer,The Monkees,https://i.scdn.co/image/ab67616d0000b27376448e93fcf0b2298744ba97,https://p.scdn.co/mp3-preview/1ac30893bdf3d5334babc8ad5b54f819ca52b219?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1968
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,https://i.scdn.co/image/ab67616d0000b27341720ef0ae31e10d39e43ca2,https://p.scdn.co/mp3-preview/d48c45e3194cfe07470c85e50ca7dc7440661caa?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1965
78JmElAFmrPNhLjovDR9Jm,All Day and All of the Night,The Kinks,https://i.scdn.co/image/ab67616d0000b273718bbc2828082b2f45c12dbe,https://p.scdn.co/mp3-preview/290328584774d344b7d2eeba5747532811345059?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1964
6LbbHFEajG9e4m0G3L47c4,Pinball Wizard,The Who,https://i.scdn.co/image/ab67616d0000b27374ecb94bc3e5d851a39a0334,,1960,1969
65jrjEhWfAvysKfnojk1i0,Under the Boardwalk,The Drifters,https://i.scdn.co/image/ab67616d0000b27393e3fc20b2818c4ab7d5dc29,https://p.scdn.co/mp3-preview/0c1f37e17a360f912960aaf1c2080590d67ec0d6?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1964
1xKQbqQtQWrtQS47fUJBtl,Piece of My Heart,Big Brother & The Holding Company,https://i.scdn.co/image/ab67616d0000b2731ba5ee8bc24979ce3eee4797,https://p.scdn.co/mp3-preview/7f5967e0c7641caf84d13724f286c534db49e514?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1968
2fDHuS1PTkHBbCWWZF1ph9,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,https://i.scdn.co/image/ab67616d0000b2734a04593b7c149dc7b725683e,https://p.scdn.co/mp3-preview/3ec9ecc3476af893db9c60c71ed8661ec32391bd?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1968
3lN8PP6R2IxbLP05QpYXng,Born To Be Wild - Single Version,Steppenwolf,https://i.scdn.co/image/ab67616d0000b273e2aacda30b100cc33d523be0,,1960,1968
2DpJ9T2RVRanZcYFHKOAfA,Put Your Head On My Shoulder,Paul Anka,https://i.scdn.co/image/ab67616d0000b273686c29818cd37e585c48e7ef,https://p.scdn.co/mp3-preview/32c2ac3e4338acbf295d20969d2ecfc4cf9f8fbf?cid=f4f54a850da14f27a6e2b44603fe8013,1960,2000
4vju55Ag7apDL2CfotuE7Q,Sunny,Bobby Hebb,https://i.scdn.co/image/ab67616d0000b273104dd939c10a2ef4fde1f1df,,1960,1966
1INWPr855fwWdAOeecbu0W,Let's Twist Again,Chubby Checker,https://i.scdn.co/image/ab67616d0000b273d14cd6c24470c6de13265d0a,,1960,1961
4eGHlplaq1ME8oetnTuFFf,Soul Man,Sam & Dave,https://i.scdn.co/image/ab67616d0000b273d526e12f9cf41ae9069660a8,https://p.scdn.co/mp3-preview/fef830eb36aaca6f22ac750953deca2d21f62408?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1967
7FXuCkl1kfxwS5icDjTwbM,Hard to Handle,Otis Redding,https://i.scdn.co/image/ab67616d0000b273dec4d47f98dc7f1cccbcf6f7,https://p.scdn.co/mp3-preview/76b30e2ffc5e85f14fb2b0eee96dabaebfb0c4b2?cid=f4f54a850da14f27a6e2b44603fe8013,1960,2018
6lFZbCc7pn6Lme1NP7qQqQ,You Can't Always Get What You Want,The Rolling Stones,https://i.scdn.co/image/ab67616d0000b2732af30c881bb23cfb82a8cf99,,1960,1969
0sjxRg1VlYfx4YG7uxurrq,I Put A Spell On You,Nina Simone,https://i.scdn.co/image/ab67616d0000b273892abb1ade35b4863b29e051,,1960,1965
76ICmoJ4PcoMWoooaTxnQs,Land of 1000 Dances,Wilson Pickett,https://i.scdn.co/image/ab67616d0000b273e9417411c156207132d4c003,https://p.scdn.co/mp3-preview/6000b55b179f0d6a3b596e3671a8e7972379363a?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1966
18GiV1BaXzPVYpp9rmOg0E,Blowin' in the Wind,Bob Dylan,https://i.scdn.co/image/ab67616d0000b2737d214af8499aa95ad220f573,https://p.scdn.co/mp3-preview/669fd8752af0d8d1e75272aefe1e15be7d51c029?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1963
1DndHckdH9m5rp6gYP086b,Runaround Sue,Dion,https://i.scdn.co/image/ab67616d0000b273860a3b044d1715635ad2bad7,,1960,1961
6sPOmDulFtLzfX25zICNrC,Build Me Up Buttercup,The Foundations,https://i.scdn.co/image/ab67616d0000b273a075160177aa7b7508c4fc9e,https://p.scdn.co/mp3-preview/1dca0e057f04d41826697a82ac3175a9cdf375e7?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1968
7ngRS53kqxLcEt9Pythc5d,You Don't Own Me,Lesley Gore,https://i.scdn.co/image/ab67616d0000b2731f88f87d7b1df743015cacac,,1960,1963
1UKobFsdqNXQb8OthimCKe,Helplessly Hoping - 2005 Remaster,"Crosby, Stills & Nash",https://i.scdn.co/image/ab67616d0000b273a32339b8818323380682a889,https://p.scdn.co/mp3-preview/fad76e7d1907cc017f435b00b5878abbc527d819?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1969
1GY8zOFi8rC39xXnD0tKO8,Rescue Me,Fontella Bass,https://i.scdn.co/image/ab67616d0000b273754ec71bd163ad6b10873880,,1960,1966
3v9xlH6BpmRbqL7hgNJhfT,I Get Around (Mono),The Beach Boys,https://i.scdn.co/image/ab67616d0000b2736f27648d5087e1b7aeb2abdb,,1960,1964
0KOE1hat4SIer491XKk4Pa,A Change Is Gonna Come,Sam Cooke,https://i.scdn.co/image/ab67616d0000b2737329db55d8ec4e851b694aa1,,1960,1964
36CKza28wMxYdjdzji7ine,I Started A Joke,Bee Gees,https://i.scdn.co/image/ab67616d0000b273d40610074e9816f2a2004336,,1960,1968
7znjbX9XdoQayIrVNdd50Z,The Girl From Ipanema,Stan Getz,https://i.scdn.co/image/ab67616d0000b273417cc363d7286a88489dee3c,,1960,1964
4yQw7FR9lcvL6RHtegbJBh,Think,Aretha Franklin,https://i.scdn.co/image/ab67616d0000b27346c31f64babcbfca6e061b6b,https://p.scdn.co/mp3-preview/9c6ac431a91feba82882d2d33beeb25d456da663?cid=f4f54a850da14f27a6e2b44603fe8013,1960,1968
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,https://p.scdn.co/mp3-preview/30d63954de3ee9c0bc3600a4560260cb252d4fbd?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b27351f311c2fb06ad2789e3ff91,,1970,1970
5FMXrphygZ4z3gVDHGWxgl,Copacabana (At the Copa),Barry Manilow,https://i.scdn.co/image/ab67616d0000b273668d9bd8f9a446d3d9e5e4a1,https://p.scdn.co/mp3-preview/421d87e7b308287f93e1371412c379171bec2ac2?cid=f4f54a850da14f27a6e2b44603fe8013,1970,2006
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0,https://p.scdn.co/mp3-preview/e5dde93998c6b622d0ac236ceeaabd49481da078?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1979
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0,,1970,1976
1xsYj84j7hUDDnTTerGWlH,Dream On,Aerosmith,https://i.scdn.co/image/ab67616d0000b273bbf0146981704a073405b6c2,,1970,1973
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,https://i.scdn.co/image/ab67616d0000b273e1e350d06ffebd2e19e047ce,https://p.scdn.co/mp3-preview/4894057a7cdc4be59cd335cfc369ba2d3a3b2ad8?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1971
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,https://i.scdn.co/image/ab67616d0000b27317e1907923e91181f38290ac,,1970,1974
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,KISS,https://i.scdn.co/image/ab67616d0000b2734384b6976cadaec272114022,,1970,1979
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,https://i.scdn.co/image/ab67616d0000b2733009007708ab5134936a58b3,,1970,1972
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,Fleetwood Mac,https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,https://p.scdn.co/mp3-preview/9cd01344e96f8dfaf0fb47fbb36d9da930daab2f?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police,https://i.scdn.co/image/ab67616d0000b2732043dd3544a339547d04b436,,1970,1978
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,https://i.scdn.co/image/ab67616d0000b27390ef9760e57fafd8f966d17a,https://p.scdn.co/mp3-preview/4e8704349932ecb754e3c03cdf3b1563309627a0?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1976
4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,Eagles,https://i.scdn.co/image/ab67616d0000b273c13acd642ba9f6f5f127aa1b,https://p.scdn.co/mp3-preview/4b32d39b05829f2c442aa869354f0f63cefcef24?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1972
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,https://i.scdn.co/image/ab67616d0000b273aa22899360d8ba6704732dec,,1970,1979
38zsOOcu31XbbYj9BIPUF1,Your Song,Elton John,https://i.scdn.co/image/ab67616d0000b2734b292ed7c7360a04d3d6b74a,,1970,1970
07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,Fleetwood Mac,https://i.scdn.co/image/ab67616d0000b27357df7ce0eac715cf70e519a7,https://p.scdn.co/mp3-preview/26ba8ef966c08f5116fd5ab94efc7a8671e640f5?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,https://i.scdn.co/image/ab67616d0000b2736ce61113662ecf693b605ee5,https://p.scdn.co/mp3-preview/20063b69f912e042929de74af0b77271ec3376c5?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,Electric Light Orchestra,https://i.scdn.co/image/ab67616d0000b2738c4e95986c803791125e8991,https://p.scdn.co/mp3-preview/2c3de8db9c9e07197796cafd81adc9eae8b3a25a?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,Led Zeppelin,https://i.scdn.co/image/ab67616d0000b27390a50cfe99a4c19ff3cbfbdb,https://p.scdn.co/mp3-preview/f50f3416ea0807503e172ba87a92d8047d4f95da?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1970
0bRXwKfigvpKZUurwqAlEh,Lovely Day,Bill Withers,https://i.scdn.co/image/ab67616d0000b2735ade9b4d547203c9061fc340,https://p.scdn.co/mp3-preview/fdd27d4b10c891ee9e00b1820484b8898fcf905a?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,Elton John,https://i.scdn.co/image/ab67616d0000b27342a15a4fe15a8a88ab728d5b,,1970,1975
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,https://i.scdn.co/image/ab67616d0000b27359f0f56a7cd13526b5b4204c,https://p.scdn.co/mp3-preview/ddfc248171b5199053bafdefbc94ab5b335faa48?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
7mjSHL2Eb0kAwiKbvNNyD9,Wild World,Yusuf / Cat Stevens,https://i.scdn.co/image/ab67616d0000b273e7248738c2f7ce3b5584b15d,,1970,1970
3Vby4nGmtbDo7HDJamOWkT,Stuck In The Middle With You,Stealers Wheel,https://i.scdn.co/image/ab67616d0000b273a5ce236c22035a02cf87d4de,,1970,1972
4UDmDIqJIbrW0hMBQMFOsM,Stayin' Alive,Bee Gees,https://i.scdn.co/image/ab67616d0000b27355fb38fda5321a8923911ff9,,1970,1977
5ihS6UUlyQAfmp48eSkxuQ,Landslide,Fleetwood Mac,https://i.scdn.co/image/ab67616d0000b2734fb043195e8d07e72edc7226,https://p.scdn.co/mp3-preview/c56024c487393715da130f026ba98a4a529a46e0?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1975
5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,Led Zeppelin,https://i.scdn.co/image/ab67616d0000b273c8a11e48c91a982d086afc69,https://p.scdn.co/mp3-preview/337c8d45ac66899bc2db9ef3ed9438fe1d035ab1?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1971
75FYqcxt1YEAtqDLrOeIJn,Three Little Birds,Bob Marley & The Wailers,https://i.scdn.co/image/ab67616d0000b273811bfdc4f55b3a7484524aaf,,1970,1977
5LxvwujISqiB8vpRYv887S,I Want You Back,The Jackson 5,https://i.scdn.co/image/ab67616d0000b27316aaf05fe82237576a7d0e38,,1970,1969
7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,AC/DC,https://i.scdn.co/image/ab67616d0000b273286a0837ff3424065a735e0a,https://p.scdn.co/mp3-preview/b057af7c776de98ed5aa2a73bd3f5b9e6c84459d?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1976
2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,Bee Gees,https://i.scdn.co/image/ab67616d0000b27352038992fc6d7868f31d23b7,,1970,1979
4IRHwIZHzlHT1FQpRa5RdE,Goodbye Yellow Brick Road - Remastered 2014,Elton John,https://i.scdn.co/image/ab67616d0000b273f72f1e38e9bd48f18a17ed9b,,1970,1973
2eF8pWbiivYsYRpbntYsnc,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,https://i.scdn.co/image/ab67616d0000b273c5e9e847ca9c0982b4c91d4b,,1970,1970
2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,ABBA,https://i.scdn.co/image/ab67616d0000b27392d0747a634fcc351c6ac3c2,,1970,1975
54eZmuggBFJbV7k248bTTt,A Horse with No Name,America,https://i.scdn.co/image/ab67616d0000b273afb855e6461310dff4046c56,https://p.scdn.co/mp3-preview/89200c908d805e98dd40aedf35f25a563713ffa6?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1972
7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b27384243a01af3c77b56fe01ab1,,1970,1970
7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,The Doobie Brothers,https://i.scdn.co/image/ab67616d0000b2736f4433e965a9ee12556ecd12,https://p.scdn.co/mp3-preview/b93175e14bc19ad255f14ed293ca396cfaa1c9b9?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1972
